row,seg_uid,clip,speaker,arm,pair_id,fold,p_yes,answer_mass,p_yes_sft,p_yes_rule3_literal,answer_mass_rule3_literal,prompt
851,a004563,agreement_612_a004563.wav,612,agreement,368,2,0.0191327737,0.9974592999,0.0138486112,0.0191327808,0.9974610694,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
852,a004570,agreement_612_a004570.wav,612,agreement,369,2,0.1565463031,0.9954486787,0.0913821086,0.1565463115,0.9954502434,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
853,a004600,agreement_615_a004600.wav,615,agreement,370,4,0.9526603917,0.9992917366,0.9099069834,0.9526603589,0.9992921464,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
854,a004580,agreement_615_a004580.wav,615,agreement,371,4,0.0474326369,0.9991815872,0.0302145891,0.0474326484,0.9991819747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
855,a004604,agreement_615_a004604.wav,615,agreement,372,4,0.0351498348,0.9991796985,0.0206459314,0.0351498417,0.9991801381,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
856,a004603,agreement_615_a004603.wav,615,agreement,373,4,0.8808151432,0.9991881028,0.7826625109,0.8808150873,0.9991885722,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
857,a004684,agreement_620_a004684.wav,620,agreement,374,3,0.9784873364,0.9971843585,0.9744347930,0.9784873106,0.9971874915,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
858,a004702,agreement_622_a004702.wav,622,agreement,375,2,0.8997898490,0.9950972572,0.8499711752,0.8997896593,0.9950993881,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
859,a004759,agreement_624_a004759.wav,624,agreement,376,0,0.9670304133,0.9986229651,0.9481545687,0.9670303848,0.9986237958,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
860,a004759,agreement_624_a004759.wav,624,agreement,377,0,0.9670304133,0.9986229651,0.9481545687,0.9670303848,0.9986237958,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
861,a004752,agreement_624_a004752.wav,624,agreement,378,0,0.9908982749,0.9991156198,0.9850429296,0.9908982614,0.9991165958,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
862,a004772,agreement_625_a004772.wav,625,agreement,379,4,0.4534221768,0.9980453551,0.3007455766,0.4534221019,0.9980463088,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
863,a004791,agreement_625_a004791.wav,625,agreement,380,4,0.5621859566,0.9991769195,0.4610168040,0.5621859027,0.9991775453,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
864,a004772,agreement_625_a004772.wav,625,agreement,381,4,0.4534221768,0.9980453551,0.3007455766,0.4534221019,0.9980463088,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
865,a004818,agreement_627_a004818.wav,627,agreement,382,3,0.9985954571,0.9995180346,0.9975656271,0.9985954511,0.9995189359,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
866,a004832,agreement_627_a004832.wav,627,agreement,383,3,0.2951896848,0.9979567528,0.1871326864,0.2951896518,0.9979579747,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
867,a004827,agreement_627_a004827.wav,627,agreement,384,3,0.8939602468,0.9991571531,0.8128673434,0.8939601785,0.9991575629,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
868,a004803,agreement_627_a004803.wav,627,agreement,385,3,0.8621099144,0.9986452907,0.7826625109,0.8621098217,0.9986467808,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
869,a004838,agreement_628_a004838.wav,628,agreement,386,1,0.6658241688,0.9983184636,0.5467381477,0.6658240902,0.9983195662,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
870,a004860,agreement_628_a004860.wav,628,agreement,387,1,0.0534256793,0.9971015565,0.0346188396,0.0534257336,0.9971024953,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
871,a004870,agreement_629_a004870.wav,629,agreement,388,1,0.1009411674,0.9979492947,0.0747700408,0.1009412179,0.9979503453,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
872,a004929,agreement_632_a004929.wav,632,agreement,389,2,0.2026745169,0.9967562854,0.1645164490,0.2026747271,0.9967581928,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
873,a004931,agreement_632_a004931.wav,632,agreement,390,2,0.0293368995,0.9962824434,0.0185465645,0.0293369428,0.9962840844,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
874,a004931,agreement_632_a004931.wav,632,agreement,391,2,0.0293368995,0.9962824434,0.0185465645,0.0293369428,0.9962840844,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
875,a004911,agreement_632_a004911.wav,632,agreement,392,2,0.0804918551,0.9903302118,0.0420877263,0.0804918938,0.9903323278,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
876,a004972,agreement_634_a004972.wav,634,agreement,393,3,0.9364511474,0.9979342446,0.8807970285,0.9364510828,0.9979354590,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
877,a004982,agreement_634_a004982.wav,634,agreement,394,3,0.9966468458,0.9990643833,0.9955315590,0.9966468325,0.9990653535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
878,a005013,agreement_636_a005013.wav,636,agreement,395,2,0.9770870263,0.9980992209,0.9579122663,0.9770869858,0.9981000554,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
879,a005013,agreement_636_a005013.wav,636,agreement,396,2,0.9770870263,0.9980992209,0.9579122663,0.9770869858,0.9981000554,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
880,a005017,agreement_636_a005017.wav,636,agreement,397,2,0.8691888005,0.9943116158,0.7662936449,0.8691887624,0.9943144023,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
881,a005024,agreement_636_a005024.wav,636,agreement,398,2,0.8194719488,0.9923189282,0.6442251205,0.8194716501,0.9923219085,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
882,a005017,agreement_636_a005017.wav,636,agreement,399,2,0.8691888005,0.9943116158,0.7662936449,0.8691887624,0.9943144023,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
883,a005047,agreement_637_a005047.wav,637,agreement,400,1,0.9242543304,0.9983313009,0.8740772009,0.9242542900,0.9983324409,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
884,a005053,agreement_637_a005053.wav,637,agreement,401,1,0.8082721868,0.9965034574,0.6370308399,0.8082720592,0.9965044260,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
885,a005041,agreement_637_a005041.wav,637,agreement,402,1,0.9242260177,0.9979135394,0.8807970285,0.9242259564,0.9979148954,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
886,a005041,agreement_637_a005041.wav,637,agreement,403,1,0.9242260177,0.9979135394,0.8807970285,0.9242259564,0.9979148954,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
887,a005047,agreement_637_a005047.wav,637,agreement,404,1,0.9242543304,0.9983313009,0.8740772009,0.9242542900,0.9983324409,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
888,a005062,agreement_638_a005062.wav,638,agreement,405,0,0.9831235451,0.9989129994,0.9711290598,0.9831235227,0.9989139922,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
889,a005078,agreement_640_a005078.wav,640,agreement,406,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
890,a005077,agreement_640_a005077.wav,640,agreement,407,1,0.6226630040,0.9930011630,0.4148988128,0.6226627565,0.9930028021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
891,a005078,agreement_640_a005078.wav,640,agreement,408,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
892,a005078,agreement_640_a005078.wav,640,agreement,409,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
893,a005078,agreement_640_a005078.wav,640,agreement,410,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
894,a005077,agreement_640_a005077.wav,640,agreement,411,1,0.6226630040,0.9930011630,0.4148988128,0.6226627565,0.9930028021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
895,a005078,agreement_640_a005078.wav,640,agreement,412,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
896,a005078,agreement_640_a005078.wav,640,agreement,413,1,0.9399502606,0.9962038361,0.8872045875,0.9399501852,0.9962055013,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
897,a005092,agreement_641_a005092.wav,641,agreement,414,1,0.9628258541,0.9966491349,0.9416541457,0.9628258081,0.9966506064,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
898,a005089,agreement_641_a005089.wav,641,agreement,415,1,0.1482192890,0.9928093553,0.0838903859,0.1482193528,0.9928110391,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
899,a005092,agreement_641_a005092.wav,641,agreement,416,1,0.9628258541,0.9966491349,0.9416541457,0.9628258081,0.9966506064,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
