key,model,dataset,stream/arm,value,lo,hi,n,n_spk,estimator,file,source_table,verified_tonight,stream,arm,status,status_note,description,is_delta,file_exists,file_as_recorded,path_rewritten,row_id,metric,level
Qwen2-Audio|adresso|encoder_probe|all,Qwen2-Audio,adresso,encoder_probe/all,0.8537,,,237,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen2-Audio_adresso_enc,no,yes,<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,no,handcheck_values.csv:74,auc,clip
Qwen2-Audio|adresso|lm_probe|all,Qwen2-Audio,adresso,lm_probe/all,0.8923,,,237,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen2-Audio_adresso_llm,no,yes,<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,no,handcheck_values.csv:75,auc,clip
Qwen2-Audio|adresso|answer_state_probe|all,Qwen2-Audio,adresso,answer_state_probe/all,0.819,,,237,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen2-Audio_adresso_ans,no,yes,<local data dir>/release/omni_final/q2a_adresso_nested_repeats.json,no,handcheck_values.csv:76,auc,clip
Qwen2-Audio|adress2020|encoder_probe|all,Qwen2-Audio,adress2020,encoder_probe/all,0.8315,,,156,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen2-Audio_adress2020_enc,no,yes,<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,no,handcheck_values.csv:77,auc,clip
Qwen2-Audio|adress2020|lm_probe|all,Qwen2-Audio,adress2020,lm_probe/all,0.8884,,,156,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen2-Audio_adress2020_llm,no,yes,<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,no,handcheck_values.csv:78,auc,clip
Qwen2-Audio|adress2020|answer_state_probe|all,Qwen2-Audio,adress2020,answer_state_probe/all,0.8695,,,156,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen2-Audio_adress2020_ans,no,yes,<local data dir>/release/omni_final/q2a_adress2020_nested_repeats.json,no,handcheck_values.csv:79,auc,clip
Qwen2-Audio|edaic|encoder_probe|all,Qwen2-Audio,edaic,encoder_probe/all,0.5673,,,275,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen2-Audio_edaic_enc,no,yes,<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,no,handcheck_values.csv:80,auc,clip
Qwen2-Audio|edaic|lm_probe|all,Qwen2-Audio,edaic,lm_probe/all,0.5224,,,275,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen2-Audio_edaic_llm,no,yes,<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,no,handcheck_values.csv:81,auc,clip
Qwen2-Audio|edaic|answer_state_probe|all,Qwen2-Audio,edaic,answer_state_probe/all,0.5958,,,275,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen2-Audio_edaic_ans,no,yes,<local data dir>/release/omni_final/q2a_edaic_nested_repeats.json,no,handcheck_values.csv:82,auc,clip
Qwen3-Omni|pcgita|encoder_probe|all,Qwen3-Omni,pcgita,encoder_probe/all,0.8969,,,1100,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,SUPERSEDED,master/SUPERSEDED.csv row 8 (2026-09-23): as the source of the Qwen3-Omni PC-GITA encoder probe only: same mean 0.8969 but no per-clip file; POD3 per-clip file gives 0.8969 (mean of five per-repeat AUCs) -> <local data dir>/release/edaic_rerun/part16/POD3/q3o_pcgita_encoder_nested_oof.csv,hc_nested_Qwen3-Omni_pcgita_enc,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,no,handcheck_values.csv:83,auc,clip
Qwen3-Omni|pcgita|lm_probe|all,Qwen3-Omni,pcgita,lm_probe/all,0.8807,,,1100,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_pcgita_llm,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,no,handcheck_values.csv:84,auc,clip
Qwen3-Omni|pcgita|answer_state_probe|all,Qwen3-Omni,pcgita,answer_state_probe/all,0.8807,,,1100,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_pcgita_ans,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,no,handcheck_values.csv:85,auc,clip
Qwen3-Omni|pcgita|projector_probe|all,Qwen3-Omni,pcgita,projector_probe/all,0.8862,,,1100,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_pcgita_proj,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_pcgita_nested_repeats.json,no,handcheck_values.csv:86,auc,clip
Qwen3-Omni|neurovoz|encoder_probe|all,Qwen3-Omni,neurovoz,encoder_probe/all,0.9372,,,1270,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen3-Omni_neurovoz_enc,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,no,handcheck_values.csv:87,auc,clip
Qwen3-Omni|neurovoz|lm_probe|all,Qwen3-Omni,neurovoz,lm_probe/all,0.9359,,,1270,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_neurovoz_llm,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,no,handcheck_values.csv:88,auc,clip
Qwen3-Omni|neurovoz|answer_state_probe|all,Qwen3-Omni,neurovoz,answer_state_probe/all,0.9447,,,1270,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_neurovoz_ans,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,no,handcheck_values.csv:89,auc,clip
Qwen3-Omni|neurovoz|projector_probe|all,Qwen3-Omni,neurovoz,projector_probe/all,0.9362,,,1270,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_neurovoz_proj,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_neurovoz_nested_repeats.json,no,handcheck_values.csv:90,auc,clip
Qwen3-Omni|kcl|encoder_probe|all,Qwen3-Omni,kcl,encoder_probe/all,0.7661,,,37,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen3-Omni_kcl_enc,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,no,handcheck_values.csv:91,auc,clip
Qwen3-Omni|kcl|lm_probe|all,Qwen3-Omni,kcl,lm_probe/all,0.7131,,,37,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_kcl_llm,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,no,handcheck_values.csv:92,auc,clip
Qwen3-Omni|kcl|answer_state_probe|all,Qwen3-Omni,kcl,answer_state_probe/all,0.6911,,,37,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_kcl_ans,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,no,handcheck_values.csv:93,auc,clip
Qwen3-Omni|kcl|projector_probe|all,Qwen3-Omni,kcl,projector_probe/all,0.8095,,,37,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_kcl_proj,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_kcl_nested_repeats.json,no,handcheck_values.csv:94,auc,clip
Qwen3-Omni|pitt|encoder_probe|all,Qwen3-Omni,pitt,encoder_probe/all,0.8289,,,468,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,SUPERSEDED,"master/SUPERSEDED.csv row 7 (2026-09-23): as the source of the Qwen3-Omni Pitt encoder probe only (0.8289, no per-clip file); replaced by the POD3 re-extraction 0.8122, mean of five per-repeat AUCs; the json remains the source of the Qwen3-Omni Pitt LM, answer-s -> <local data dir>/release/edaic_rerun/part16/POD3/q3o_pitt_encoder_nested_oof.csv",hc_nested_Qwen3-Omni_pitt_enc,no,yes,<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,no,handcheck_values.csv:95,auc,clip
Qwen3-Omni|pitt|lm_probe|all,Qwen3-Omni,pitt,lm_probe/all,0.8477,,,468,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_pitt_llm,no,yes,<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,no,handcheck_values.csv:96,auc,clip
Qwen3-Omni|pitt|answer_state_probe|all,Qwen3-Omni,pitt,answer_state_probe/all,0.8268,,,468,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_pitt_ans,no,yes,<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,no,handcheck_values.csv:97,auc,clip
Qwen3-Omni|pitt|projector_probe|all,Qwen3-Omni,pitt,projector_probe/all,0.7619,,,468,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_pitt_proj,no,yes,<local data dir>/release/overnight2/final/q3o_pitt_nested_repeats.json,no,handcheck_values.csv:98,auc,clip
Qwen3-Omni|adresso|encoder_probe|all,Qwen3-Omni,adresso,encoder_probe/all,0.875,,,237,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen3-Omni_adresso_enc,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,no,handcheck_values.csv:99,auc,clip
Qwen3-Omni|adresso|lm_probe|all,Qwen3-Omni,adresso,lm_probe/all,0.9068,,,237,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_adresso_llm,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,no,handcheck_values.csv:100,auc,clip
Qwen3-Omni|adresso|answer_state_probe|all,Qwen3-Omni,adresso,answer_state_probe/all,0.8724,,,237,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_adresso_ans,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,no,handcheck_values.csv:101,auc,clip
Qwen3-Omni|adresso|projector_probe|all,Qwen3-Omni,adresso,projector_probe/all,0.845,,,237,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_adresso_proj,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adresso_nested_repeats.json,no,handcheck_values.csv:102,auc,clip
Qwen3-Omni|adress2020|encoder_probe|all,Qwen3-Omni,adress2020,encoder_probe/all,0.8445,,,156,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen3-Omni_adress2020_enc,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,no,handcheck_values.csv:103,auc,clip
Qwen3-Omni|adress2020|lm_probe|all,Qwen3-Omni,adress2020,lm_probe/all,0.883,,,156,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_adress2020_llm,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,no,handcheck_values.csv:104,auc,clip
Qwen3-Omni|adress2020|answer_state_probe|all,Qwen3-Omni,adress2020,answer_state_probe/all,0.8973,,,156,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_adress2020_ans,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,no,handcheck_values.csv:105,auc,clip
Qwen3-Omni|adress2020|projector_probe|all,Qwen3-Omni,adress2020,projector_probe/all,0.8149,,,156,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_adress2020_proj,no,yes,<local data dir>/release/overnight2/q3o_new/q3o_adress2020_nested_repeats.json,no,handcheck_values.csv:106,auc,clip
Qwen3-Omni|edaic|encoder_probe|all,Qwen3-Omni,edaic,encoder_probe/all,0.5828,,,275,,"five split nested, mean of 5 repeats (json field enc.mean)",<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,part12_handcheck,yes,encoder_probe,all,current,,hc_nested_Qwen3-Omni_edaic_enc,no,yes,<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,no,handcheck_values.csv:107,auc,clip
Qwen3-Omni|edaic|lm_probe|all,Qwen3-Omni,edaic,lm_probe/all,0.5442,,,275,,"five split nested, mean of 5 repeats (json field llm.mean)",<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,part12_handcheck,yes,lm_probe,all,current,,hc_nested_Qwen3-Omni_edaic_llm,no,yes,<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,no,handcheck_values.csv:108,auc,clip
Qwen3-Omni|edaic|answer_state_probe|all,Qwen3-Omni,edaic,answer_state_probe/all,0.5317,,,275,,"five split nested, mean of 5 repeats (json field ans.mean)",<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,part12_handcheck,yes,answer_state_probe,all,current,,hc_nested_Qwen3-Omni_edaic_ans,no,yes,<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,no,handcheck_values.csv:109,auc,clip
Qwen3-Omni|edaic|projector_probe|all,Qwen3-Omni,edaic,projector_probe/all,0.5232,,,275,,"five split nested, mean of 1 repeats (json field proj.mean)",<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,part12_handcheck,yes,projector_probe,all,current,,hc_nested_Qwen3-Omni_edaic_proj,no,yes,<local data dir>/release/overnight2/final/q3o_edaic_nested_repeats.json,no,handcheck_values.csv:110,auc,clip
Qwen2.5-Omni|pitt|encoder_probe|all,Qwen2.5-Omni,pitt,encoder_probe/all,0.7706,,,468,,"five split nested, mean of per-repeat AUCs recomputed here: 0.7598, 0.7725, 0.7459, 0.7903, 0.7843",<local data dir>/release/overnight2/part10/pitt_enc_nested5_oof.npz,part12_handcheck,yes,encoder_probe,all,current,,hc_pitt_enc_5rep_npz,no,yes,<local data dir>/release/overnight2/part10/pitt_enc_nested5_oof.npz,no,handcheck_values.csv:111,auc,clip
Qwen2.5-Omni|pcgita|enc_minus_egemaps|all,Qwen2.5-Omni,pcgita,enc_minus_egemaps/all,0.0609,,,1100,100,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.8941) minus eGeMAPS OOF AUC 0.8332,<local data dir>/release/overnight/perclip/egemaps_pcgita_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_pcgita,yes,yes,<local data dir>/release/overnight/perclip/egemaps_pcgita_oof.csv,no,handcheck_values.csv:112,auc,clip
Qwen2.5-Omni|neurovoz|enc_minus_egemaps|all,Qwen2.5-Omni,neurovoz,enc_minus_egemaps/all,0.0774,,,1270,107,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.9213) minus eGeMAPS OOF AUC 0.8439,<local data dir>/release/overnight/perclip/egemaps_neurovoz_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_neurovoz,yes,yes,<local data dir>/release/overnight/perclip/egemaps_neurovoz_oof.csv,no,handcheck_values.csv:113,auc,clip
Qwen2.5-Omni|kcl|enc_minus_egemaps|all,Qwen2.5-Omni,kcl,enc_minus_egemaps/all,0.0095,,,37,37,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.7506) minus eGeMAPS OOF AUC 0.7411,<local data dir>/release/overnight/perclip/egemaps_kcl_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_kcl,yes,yes,<local data dir>/release/overnight/perclip/egemaps_kcl_oof.csv,no,handcheck_values.csv:114,auc,clip
Qwen2.5-Omni|pitt|enc_minus_egemaps|all,Qwen2.5-Omni,pitt,enc_minus_egemaps/all,0.1159,,,468,228,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.7706) minus eGeMAPS OOF AUC 0.6547,<local data dir>/release/overnight/perclip/egemaps_pitt_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_pitt,yes,yes,<local data dir>/release/overnight/perclip/egemaps_pitt_oof.csv,no,handcheck_values.csv:115,auc,clip
Qwen2.5-Omni|adresso|enc_minus_egemaps|all,Qwen2.5-Omni,adresso,enc_minus_egemaps/all,0.181,,,237,237,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.8752) minus eGeMAPS OOF AUC 0.6942,<local data dir>/release/overnight/perclip/egemaps_adresso_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_adresso,yes,yes,<local data dir>/release/overnight/perclip/egemaps_adresso_oof.csv,no,handcheck_values.csv:116,auc,clip
Qwen2.5-Omni|adress2020|enc_minus_egemaps|all,Qwen2.5-Omni,adress2020,enc_minus_egemaps/all,0.0921,,,156,156,Qwen2.5-Omni nested encoder probe (5-repeat mean 0.8043) minus eGeMAPS OOF AUC 0.7122,<local data dir>/release/overnight/perclip/egemaps_adress2020_oof.csv,part12_handcheck,yes,enc_minus_egemaps,all,current,,hc_enc_minus_egemaps_adress2020,yes,yes,<local data dir>/release/overnight/perclip/egemaps_adress2020_oof.csv,no,handcheck_values.csv:117,auc,clip
